commit_num,timestamp,ticket,vote
1,1542398280,00d86dfefd16df128660214b33eae48860c146467d760193bfaf26b22836e753,No
1,1542398280,04c9e0f2c43b508f4638147b8c90dd19f6a1be401597e14f280bf06aa24bdbfd,No
1,1542398280,084d700c3403e41a716d5dc9bbf7f1f73196283916df84bfe1881099a5c140be,No
1,1542398280,0c14b087ba72efd3979eafa1710d2d33e78fa5f938dde9e76b042c48d38e8783,No
1,1542398280,0ddbcb53d4129829088e2fba7dad5f0161c3dafe7dcb21b7ac4a1f56a42c8ffd,No
1,1542398280,1423554e5f40a23047c620c3d5ad0acee85b0b7f560b98f638e669c22bb57b71,No
1,1542398280,14faf376ecf23ec2b8757fc8962d19c050cd1b8dca1722ffd49c08cdaa20c8ae,No
1,1542398280,1743ebce6fb573bae7d6852b03f89861ac6cdd94d08e862a42c7ca745780e185,No
1,1542398280,1a57d17e67c68435f1269c8c89d655d2a181586d19facaa5c5f6a2c92a0f2642,No
1,1542398280,27f8e63ea8ccde4456fbf7aae4ff85cc238784f48c8e53c32c28c96dd03e86c3,No
1,1542398280,286552890128db9a4ea436739b3c6afab1d5deffcbc923e1c0706e9b3f9b2d93,No
1,1542398280,2adb3788cc3b3c1a13e9b34490b5df5aaaf6b752a4177dc8e6dc92760387e65f,No
1,1542398280,2b1c880ea3e172a3564bfe6c73e4f10c895a651ebeb8c6fbc6c9445f2019515f,No
1,1542398280,309f709c6784d1ad021fc00f8d207c467ded250de223d80c08104644a6e0957e,No
1,1542398280,356ae7c975c20603eca34e33588d166d5dc744e2ea30f1917a6aa1c55645a630,No
1,1542398280,3a77b63d2b8c4ba48fa9afa55d296cedc2b4506838a8ee2f341016423b2a582c,No
1,1542398280,3c9f1250a40e857e47c52120b277fe49907793afa6d9748536ba9fc45eac7daa,No
1,1542398280,3cd669deb4163680a2978e59bb0567803ee9148d7df7fc3e5a1fe995c40ef120,No
1,1542398280,47d7a020122a65d182051650def5434cc8a2dc5f2c6afb33f9b3686eddb11848,No
1,1542398280,4f3d3c6faee7f303a9e5b9197056dbad961d9835aa577e210f7aa5081c8d1320,No
1,1542398280,518f47d6939b261a9e97c7f556979eee0fb6d8dbaa06a3b533300bd738f54d6f,No
1,1542398280,54b981fd4b5e5d03a1863de92a8db45fd2380a6ba2befd5c37a8b64df1f95ad4,No
1,1542398280,58acdc360c01c0dc8cf49118b96bebc621de82684df973f502ef1f7824bca699,No
1,1542398280,64186722d98f71702e3a0ebfe5cf632d981a7b24c64ebbfcb2e31dde2a13d2ed,No
1,1542398280,65e5379850d226f34e9763c5695ba46ca178d20d5d805164342c1470d003c267,No
1,1542398280,68126b82a71bb5de53cbea3f02b517f741d9727bd36156f981f25894d4cc7927,No
1,1542398280,6c13bdb917f7349349aefc5ec5aed4e99ed6a5dc13047a2b1ed71c27389e11cd,No
1,1542398280,70114c0fb5f4f55cd4e75c1ace163a1a5db16924f6f4d2ced7cf1295c0522dbe,No
1,1542398280,7b6356df06bb288b7c7b597381c8fa27b98f8fcfaa906092a694012113883fc0,No
1,1542398280,8988cdb2266f7d518ba721517003de148309fc161e52bfcf7539a2a36f0a4050,No
1,1542398280,95ba358f044616bc30704ff7b89e00fe82493937ea4a71401a9ddef5f9b10d66,No
1,1542398280,9990c0da71da83c713e0afde996a9bcabcd598cdd2a4eddbcf397e1a4dd65a88,No
1,1542398280,9a09a30c3d57b262e7647aa2d90dc2a9de5f9ea8ab4ef72ede16dd2c2bf48627,No
1,1542398280,9deedc77d6a9641aac5e1aec4e430fe2b5c7b8c1a8ff09b12a390f7a9cab0072,No
1,1542398280,a25727979819900e2df7d6a33f1a9768bf587b34d1a7d4aed8051d084dbd1979,No
1,1542398280,b03f3ae672460b8575b7245d38f40ef56b6f38e39ae73e9d95083a14fe651d64,No
1,1542398280,b03f8d274660a0cfa3c80977926fb5176a37fc5ebe46d3cab30d50248bf4af70,No
1,1542398280,bbb96f596cd565457d65595f467241199adf7d24b5d2506a420ce5323c17950d,No
1,1542398280,c29f8f0aa252a7e4b116d0d7cc804eec93334345af6ea657c3a4714cd7e62966,No
1,1542398280,c5cf1753ee448b7bdb51f45322afbbef4ff200a81fa0c941ad5e7f1cc8458d38,No
1,1542398280,cbce9106b5571a8cd8d3d11eaae27709a9bc38bb3e58fafa568c83f116a77472,No
1,1542398280,ce91f978558baff09228383af7a4f4e118dc7066afd71c99ad61993625e26b3d,No
1,1542398280,d0bcee3de88c322e8143cb3ef20c7da1108bfadc53643a3f9d749347004a32cd,No
1,1542398280,d4755baf5111ccc10b84bcff3d0b503086a6b51e2dd7c1c80dfafab7e7a89f87,No
1,1542398280,d5440980687e06feae82140ba7e37bac1ec4f3487cbe4d087fd012a939e96d5c,No
1,1542398280,d7daa4d91ac827cbaf9daf417b6af6e3fe4d1f8bb42e16a13ad6bc6501c6ea0a,No
1,1542398280,d89ca462b016276915ca853a2bc19be63793a9b7b4e4b217de68e975eda51075,No
1,1542398280,d97a48f40c04b425f19c406ee4aaf510e1aaf4928a034231c378bd5d4da1ee89,No
1,1542398280,d980e0501f368ed58d1a6e07cddd1a8d5c4b3ad865e62edbe1195078bdb42bc8,No
1,1542398280,de17426d75479bd79f2c8b4b30b31df570c826a3d4f7ea1a8ef3ab1d2873cc19,No
1,1542398280,e78db11c2800c1573c38620f2554712235d176f5759d4eec5aedafba6847f3aa,No
1,1542398280,edef7e144d62bb9a17c2756a9bf0a96333ce26c6a907e70a6ca9c4233e742c57,No
1,1542398280,ee1326a128c54ebd3d43cee6b11e79d47440d6162512613a442c6adb88caf017,No
1,1542398280,f01b20489ee2b9672502a1ec1a74d94d15f7a1032decb911266efe29874782e6,No
1,1542398280,fbf3d42ca5d24733719ebe6b1e365013f7632feff3fc75f69fc4e459673cf0ba,No
1,1542398280,fce14d14604eef41046ddc67678b052ba6c0d4d9e6eb2a8dac4dc2440d0d75a1,No
1,1542398280,ff8ac865502967d868f34c351e114ec59927bb6e8091cb49612a0a03294fd5b4,No
1,1542398280,00b4cf91d36b83d519b0929f39aec7df1c20b35898424f4c1aaddfc2908f695e,No
1,1542398280,0208e168edcc61048dee66313fa3fe84a63d031e0b7281a805fdc084b05bbe23,No
1,1542398280,1463a03eaea527036a01456d99ce0b3acc2216ce2a2f281d00218a4df4cde863,No
1,1542398280,1564b455f1dde2730edb20b4ecb64b0b04c5a05b9e9b29b8cb36fa5748356eb0,No
1,1542398280,244235689f88fe0a0c2e0db9538b70890cbf06435b24eb9c74d562d813d6b987,No
1,1542398280,265a2ace2625ab2f0cc8f110c118dfd7b95c56bf616e30ad6f7a34b5630b3336,No
1,1542398280,39cd5175a28647f7548c06749bcd3c537a0cfb9a49f48a10cf3bdb893324d233,No
1,1542398280,3d38d8abf0dc24891a12faff3ccba6aa15f488bdfc6cd64b9f6c88bd10e956b0,No
1,1542398280,40ecd643ad16acce9601e10a9fa229ef535dc850d14ae74b1b1e53d2378c339f,No
1,1542398280,4f31df9ba8abbb20c3307e0338ceac358e8e059be7bf92c114241d5ab4dfe180,No
1,1542398280,4f3f6108e41b1382d85240eef1516df4d19e2d78f2108be71df178d9f843ebc5,No
1,1542398280,50f048920d7b48d9e0f7352a2707c35261d4b7d6bfc83153d4f05da72a70ddd8,No
1,1542398280,529bf91a29a0a567a6c62f0272fdcd70460a82dc8368c1c3e5130e97c7bff040,No
1,1542398280,55f5a99129fa8a58a99df64017212280fb6b3e3aceb2af42d33c57e222e3b614,No
1,1542398280,5cc8f4f691d5e43bb9ea4b275b3fb4d70558566805e9e326f21be400da13c955,No
1,1542398280,5e379b95206dad275d20ed6dc914db3363768b3eae667737deb27561087b5fba,No
1,1542398280,5ebfbd1a5a59807fa8505abfb77fca9053d2761959508b58a03eb05fde055609,No
1,1542398280,7459dbd0e61dd2616dee8d76bf8cff837e22e3a5bf22ada871b2f9bf4710f852,No
1,1542398280,8632c9bf3f44776ff66cb607a86b50962a261479d3c62ec843aa9962a0f91f60,No
1,1542398280,8ae6aa11a630998cfa7ef98908ac56ab0acd2c8d2b5fc5cc17f25c1a21db7f4f,No
1,1542398280,8cda8767843b5b18449713a041b5f1827977dc21963c85741e12d5b4e6de90d7,No
1,1542398280,96d8bb962c5011c095fa8c54eb35ef2f8fc5d33d21edca9d0c077df3163aeb3e,No
1,1542398280,ae2eaa06a02c07fe35008ffc430664532186d1cbf7fdedc35f205e165b3776dc,No
1,1542398280,b5ade9279be6cbed9f115d262f77556cd1c8f98e7ba48b9f37ec38790d8879bb,No
1,1542398280,b99d2ca3b8fc3d79b87f3b8750ec662d8c7c74ca377eb1224adbe5d043f4d5af,No
1,1542398280,ba32ea35f2f2a08e7439141757604b4619dc1610398d782d511ca2f1f79cd79f,No
1,1542398280,c89c9980283735c26b97b20bc843ff3114cdfd5095dd0df7643a94d09023cd7e,No
1,1542398280,d2444076a30009977a22bfe4fc114f3bb312d9035b26fdad4533393f891b63a1,No
1,1542398280,d3c2e5a11a5691012443937c92856c0600be247b88ba7a36f2be4e5d0d890c70,No
1,1542398280,d598863bb23255c47741595a83fee8ac68a0bc8870445094701135cac03bda95,No
1,1542398280,d8e5592ac9bb6ed9f6fd0cdabb973c3c23b69b7bb68571f7f7b5fce466182f44,No
1,1542398280,db9b226e88198958f25aad092e66fc8f16b09308a7a5ab2c1094bd762ec8bebd,No
1,1542398280,dc3a118f79afe2fc71be5c66aa71f854e26ac787dd533cd7f93e7f30c0e3ddf3,No
1,1542398280,dfa6dc9f917e8caa17c612fe9fc1f64269c1a5bdd07297cb4766f48326287846,No
1,1542398280,e2e8205d2219e185c4d5e9b34cc1d42be62b08a10b4fff29d03eae1ce6668d82,No
1,1542398280,e36b741c5ec63be1da18fa35e392d3f4485c7f2f07d25cb47492bcb5f92add63,No
1,1542398280,fef1602c5d172625959f4f42a836184aa482ca8c0171f6b23e35227865d1c89c,No
1,1542398280,0357ba5b61a9244391ec5debd95485b5121ecbe5272b8d7660e2f8b2e5952328,No
1,1542398280,055d64740d84ae0330064334fb1254462425144710513e0fed8697bbda022626,No
1,1542398280,0a6030061a8239289a28cf3fa1540dda40cba8199912acf4647c6eb8790e4612,No
1,1542398280,0e23d8b4fc24c02ef42cba2782e8a4a8c512a78079ecba7aa4d685ab1d3f2799,No
1,1542398280,10699d6ae9badca262e6998370f16663a633765b05bd12ad4af5b2a90cdf8c08,No
1,1542398280,10b653b95d19dc4b55a9c091b30136030feff45d400218796d7709e345ecce4c,No
1,1542398280,10e25335cd73f32a5d3dfcdee476788a276c75680030d7a8dc2f34134bb5a711,No
1,1542398280,13ac91555444cd276f56753fa0385efeba36794ae126912cc2b0769a97bbbe93,No
1,1542398280,16cd713802e5c1b5c9521909d3d759db79c6e005f6e4ec0d103a355b15936753,No
1,1542398280,16d24483097ca185259bd45a5a7010f142619cfa183815ee5df4f66c09130fce,No
1,1542398280,1726cced2c59393289238cb81bea93789d05924da68250468da65929981ac3e2,No
1,1542398280,2154f7e408afa43d68bbd1572dfbc0b058f18b673b47852f93557118407bd6cd,No
1,1542398280,21eab82add9287a71bba59ed824b0103fd89a784d348559dcabdb2feb5fd5962,No
1,1542398280,227910197d81799904a3685b52b569149de8ad7a041dbea12a1c39f23818db44,No
1,1542398280,26480fcc2deefd68dc2e255bd983e1fe8dee9ad544c856746f9ffb529d6cc893,No
1,1542398280,288fd35f12feba6a112aa03b093bff0398d100437edb82dae2ae1d55815ed490,No
1,1542398280,2de8452a2b00eb2174f12375ff43be8ce4d80d6a284d3d7e9015ae4831f4c3f9,No
1,1542398280,2f1efd197dad84f2cac11e999dcafa09fd2e43ee4d5a57809000a36d314d4b8f,No
1,1542398280,2f9fe146112ea363b9bea3e0c8e1f2d01d75c768354de98bdc70636ff7dab103,No
1,1542398280,3046e43335f11404a695b786581f38b9e38f8a9b58c96c6f3f160121c1a561d6,No
1,1542398280,3290ad1fd43f0fce0a1ed756a2b1ec0572cc72f2901aac703ad34a71faba06bb,No
1,1542398280,34a1053ce0ebda943e86b1fa981ccedf90743b23dada7a4cccf635c8dc6535c1,No
1,1542398280,373533ec9f8fb2617e1b885139d7a7d7b0993aa283a4a5fc11087103c7d16f49,No
1,1542398280,381adbc3982804a66c36bbda6a9895e1d4535efed3662f7fa3c47b714b2008f5,No
1,1542398280,40a00660afc981963a9b4e18978561cf335c4cf61cbb0103457f39bba6be876d,No
1,1542398280,41085c11818efa195585522782537df6f7a9f83a3cb778c5279795483eb6b23e,No
1,1542398280,44fbc0b4c0f33c6bb632c22c0e4dc46f83bcd04b9e46140f6c2f6cde8b2def6f,No
1,1542398280,467bfee1d3b4f5701c8939a4921e491d2edc4d7ee8ee8c331bca370b6234fb70,No
1,1542398280,47cfcc76fcb405ad100a76af909e612e35e9ef0d0747fd11b07e17b44401ed71,No
1,1542398280,494b98eedfa8345b9dd24ff87a33fc96da8fcdbd2bfe0f316142e17f9a79c84a,No
1,1542398280,4a5a8133c5885496b54eb30ad58cbb854c754d3c5e9dabc0ba70eecb773816e4,No
1,1542398280,4b7dd0035868e7719f0a004b68445cbc3deeae16b4cc5abb3d125622cc8bb8e7,No
1,1542398280,4bc0886a7af8e06ed628ef71072e407bce37b05f07bb7f1ea3ab168b1dbd4b20,No
1,1542398280,4c01962756c2b92211bc9a99291dd25932d02e63173d46c8a1b2dd96050295f3,No
1,1542398280,4d3b5b8f7d1b726ff1e9f61360a3cae24fd7b874d9d35fdc9dbdd58d75e07a59,No
1,1542398280,4e60c49f48ff67c02fbce0527a19326fdf0c9186cc4418488c4a031fd4dacefe,No
